additions,deletions,file,sha,timestamp,author
52.0,0.0,backend/src/main/java/at/dropover/todo/entity/gateway/validation/TodoValidation.java,4f8ea737,2013-06-14 09:49:57,Chris
4.0,2.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodo.java,a526cce1,2016-07-15 16:40:07,Chris
93.0,93.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodo.java,3e4ae692,2013-09-23 12:14:33,Markus
20.0,0.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodo.java,9492e34e,2013-07-25 16:08:52,Chris
17.0,0.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodo.java,c5e110bf,2013-07-25 10:16:55,Chris
1.0,14.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodo.java,ef71f809,2013-06-03 14:07:50,Chris
69.0,0.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodo.java,21fbc9f1,2013-03-29 22:00:27,Chris
5.0,2.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodoList.java,a526cce1,2016-07-15 16:40:07,Chris
10.0,0.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodoList.java,f336fc55,2013-10-19 14:14:41,Chris
44.0,44.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodoList.java,3e4ae692,2013-09-23 12:14:33,Markus
5.0,5.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodoList.java,bc964079,2013-06-10 10:55:41,Chris
44.0,0.0,backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodoList.java,ef71f809,2013-06-03 14:07:50,Chris
5.0,5.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,ad06aa87,2014-12-04 08:16:02,Markus
72.0,72.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,d8beb25e,2013-09-23 09:12:37,Markus
72.0,72.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,ad4a6ca0,2013-09-23 09:12:37,Markus
7.0,0.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,cee431c9,2013-09-03 14:13:33,Chris
2.0,1.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,9492e34e,2013-07-25 16:08:52,Chris
3.0,1.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,e39f0cf6,2013-07-25 13:21:40,Chris
2.0,3.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,4f8ea737,2013-06-14 09:49:57,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,bc964079,2013-06-10 10:55:41,Chris
3.0,1.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,29c49614,2013-06-03 14:42:24,Chris
3.0,3.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,bfb3dcd0,2013-03-29 23:05:29,Chris
61.0,0.0,backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,21fbc9f1,2013-03-29 22:00:27,Chris
4.0,4.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,a526cce1,2016-07-15 16:40:07,Chris
59.0,59.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,d8beb25e,2013-09-23 09:12:37,Markus
59.0,59.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,ad4a6ca0,2013-09-23 09:12:37,Markus
7.0,0.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,cee431c9,2013-09-03 14:13:33,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,4f8ea737,2013-06-14 09:49:57,Chris
10.0,5.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,dca1e1ce,2013-06-12 16:43:08,Chris
14.0,4.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,af88ec97,2013-06-12 16:15:49,Chris
37.0,0.0,backend/src/main/java/at/dropover/todo/interactor/AddTodoList.java,7b3a8749,2013-06-10 10:56:31,Chris
4.0,4.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,a526cce1,2016-07-15 16:40:07,Chris
7.0,0.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,b484590e,2013-11-12 16:51:10,Chris
8.0,0.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,a42e5041,2013-11-12 16:14:35,Chris
71.0,71.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,d8beb25e,2013-09-23 09:12:37,Markus
71.0,71.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,ad4a6ca0,2013-09-23 09:12:37,Markus
7.0,0.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,cee431c9,2013-09-03 14:13:33,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,9492e34e,2013-07-25 16:08:52,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,e39f0cf6,2013-07-25 13:21:40,Chris
3.0,2.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,4f8ea737,2013-06-14 09:49:57,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,bc964079,2013-06-10 10:55:41,Chris
2.0,1.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,81f12a44,2013-06-10 09:07:27,Chris
3.0,1.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,29c49614,2013-06-03 14:42:24,Chris
0.0,3.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,877d4e7e,2013-03-30 21:04:44,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,579f7e25,2013-03-30 01:21:21,Chris
6.0,19.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,9ea16856,2013-03-30 00:29:17,Chris
5.0,5.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,bfb3dcd0,2013-03-29 23:05:29,Chris
76.0,0.0,backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,21fbc9f1,2013-03-29 22:00:27,Chris
32.0,33.0,backend/src/main/java/at/dropover/todo/interactor/DeleteTodo.java,a526cce1,2016-07-15 16:40:07,Chris
4.0,1.0,backend/src/main/java/at/dropover/todo/interactor/DeleteTodo.java,87acbcca,2014-02-25 17:12:04,Chris
30.0,0.0,backend/src/main/java/at/dropover/todo/interactor/DeleteTodo.java,162d4e09,2014-02-24 16:52:26,Chris
32.0,33.0,backend/src/main/java/at/dropover/todo/interactor/DeleteTodoList.java,a526cce1,2016-07-15 16:40:07,Chris
3.0,0.0,backend/src/main/java/at/dropover/todo/interactor/DeleteTodoList.java,87acbcca,2014-02-25 17:12:04,Chris
30.0,0.0,backend/src/main/java/at/dropover/todo/interactor/DeleteTodoList.java,162d4e09,2014-02-24 16:52:26,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,a526cce1,2016-07-15 16:40:07,Chris
0.0,1.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,9492e34e,2013-07-25 16:08:52,Chris
8.0,9.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,4f8ea737,2013-06-14 09:49:57,Chris
3.0,3.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,bc964079,2013-06-10 10:55:41,Chris
0.0,1.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,a78d9806,2013-06-03 15:11:24,Chris
35.0,1.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,29c49614,2013-06-03 14:42:24,Chris
15.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,ef71f809,2013-06-03 14:07:50,Chris
4.0,4.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,9492e34e,2013-07-25 16:08:52,Chris
1.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,dc8eedcd,2013-07-25 13:35:45,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,4f8ea737,2013-06-14 09:49:57,Chris
1.0,4.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,bc964079,2013-06-10 10:55:41,Chris
65.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,00b3c3c6,2013-06-10 09:50:37,Chris
0.0,62.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,29c49614,2013-06-03 14:42:24,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,bfb3dcd0,2013-03-29 23:05:29,Chris
62.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetAllTodos.java,21fbc9f1,2013-03-29 22:00:27,Chris
4.0,4.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,ad06aa87,2014-12-04 08:16:02,Markus
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,ebb34ad3,2013-10-19 14:29:31,Chris
64.0,64.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,2af5e41d,2013-09-23 19:54:02,Markus
1.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,9492e34e,2013-07-25 16:08:52,Chris
1.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,dc8eedcd,2013-07-25 13:35:45,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,bc964079,2013-06-10 10:55:41,Chris
11.0,2.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,29c49614,2013-06-03 14:42:24,Chris
5.0,27.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,9ea16856,2013-03-30 00:29:17,Chris
5.0,5.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,bfb3dcd0,2013-03-29 23:05:29,Chris
76.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,21fbc9f1,2013-03-29 22:00:27,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/GetTodoList.java,a526cce1,2016-07-15 16:40:07,Chris
2.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetTodoList.java,9492e34e,2013-07-25 16:08:52,Chris
3.0,3.0,backend/src/main/java/at/dropover/todo/interactor/GetTodoList.java,4f8ea737,2013-06-14 09:49:57,Chris
4.0,4.0,backend/src/main/java/at/dropover/todo/interactor/GetTodoList.java,bc964079,2013-06-10 10:55:41,Chris
3.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetTodoList.java,144c3561,2013-06-10 09:21:32,Chris
60.0,0.0,backend/src/main/java/at/dropover/todo/interactor/GetTodoList.java,a78d9806,2013-06-03 15:11:24,Chris
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,ad06aa87,2014-12-04 08:16:02,Markus
2.0,2.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,162d4e09,2014-02-24 16:52:26,Chris
1.0,1.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,e14a312f,2013-11-21 18:11:25,Chris
0.0,3.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,4f8ea737,2013-06-14 09:49:57,Chris
4.0,4.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,bc964079,2013-06-10 10:55:41,Chris
1.0,0.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,29c49614,2013-06-03 14:42:24,Chris
24.0,1.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,ef71f809,2013-06-03 14:07:50,Chris
2.0,24.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,e93b83f6,2013-03-30 02:56:07,Markus
1.0,2.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,9ea16856,2013-03-30 00:29:17,Chris
4.0,4.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,bfb3dcd0,2013-03-29 23:05:29,Chris
38.0,0.0,backend/src/main/java/at/dropover/todo/interactor/validation/TodoRequestValidator.java,0f17d3c0,2013-03-29 22:00:58,Chris
3.0,2.0,backend/src/main/java/at/dropover/todo/package-info.java,a526cce1,2016-07-15 16:40:07,Chris
2.0,3.0,backend/src/main/java/at/dropover/todo/package-info.java,f85aa9c9,2014-01-15 16:42:09,Chris
7.0,7.0,backend/src/main/java/at/dropover/todo/package-info.java,3e4ae692,2013-09-23 12:14:33,Markus
7.0,0.0,backend/src/main/java/at/dropover/todo/package-info.java,0bb22856,2013-03-29 22:02:20,Chris
2.0,2.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,a526cce1,2016-07-15 16:40:07,Chris
16.0,2.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,d2a8b239,2013-06-20 15:22:02,Markus
16.0,12.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,4f8ea737,2013-06-14 09:49:57,Chris
9.0,3.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,877d4e7e,2013-03-30 21:04:44,Chris
11.0,7.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,5e70d133,2013-03-30 20:19:27,Chris
12.0,10.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,e9471668,2013-03-30 10:49:46,Chris
3.0,1.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,ef8cf906,2013-03-30 04:23:17,Chris
202.0,0.0,backend/src/test/java/at/dropover/comment/entity/gateway/CommentGatewayTest.java,d2d832c9,2013-03-30 04:17:42,Chris
2.0,2.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,ad06aa87,2014-12-04 08:16:02,Markus
106.0,106.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,d8beb25e,2013-09-23 09:12:37,Markus
106.0,106.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,ad4a6ca0,2013-09-23 09:12:37,Markus
13.0,0.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,73886d13,2013-09-02 16:02:00,Chris
5.0,36.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,772cf2c1,2013-03-30 19:11:49,Chris
3.0,3.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,0d10c5d1,2013-03-30 02:49:07,Chris
3.0,3.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,8a1d8cbc,2013-03-30 02:49:07,Chris
2.0,5.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,94b905c4,2013-03-30 01:21:42,Chris
127.0,0.0,backend/src/test/java/at/dropover/comment/interactor/AddCommentTest.java,cbd22104,2013-03-30 00:05:48,Chris
4.0,4.0,backend/src/test/java/at/dropover/files/entity/gateway/StreamingFileGatewayTest.java,a526cce1,2016-07-15 16:40:07,Chris
2.0,2.0,backend/src/test/java/at/dropover/files/entity/gateway/StreamingFileGatewayTest.java,ad06aa87,2014-12-04 08:16:02,Markus
8.0,4.0,backend/src/test/java/at/dropover/files/entity/gateway/StreamingFileGatewayTest.java,f3d8578d,2013-11-20 16:30:56,Chris
39.0,10.0,backend/src/test/java/at/dropover/files/entity/gateway/StreamingFileGatewayTest.java,fed394d0,2013-11-16 22:14:00,Chris
144.0,144.0,backend/src/test/java/at/dropover/files/entity/gateway/StreamingFileGatewayTest.java,d3c75f5c,2013-11-15 20:27:55,Markus
144.0,0.0,backend/src/test/java/at/dropover/files/entity/gateway/StreamingFileGatewayTest.java,095c56a8,2013-11-15 15:22:25,Chris
5.0,6.0,backend/src/test/java/at/dropover/files/validation/FileTransferValidatorTest.java,a526cce1,2016-07-15 16:40:07,Chris
2.0,2.0,backend/src/test/java/at/dropover/files/validation/FileTransferValidatorTest.java,ad06aa87,2014-12-04 08:16:02,Markus
8.0,0.0,backend/src/test/java/at/dropover/files/validation/FileTransferValidatorTest.java,7e3d5e4b,2014-08-28 19:09:46,Chris
7.0,8.0,backend/src/test/java/at/dropover/files/validation/FileTransferValidatorTest.java,f3d8578d,2013-11-20 16:30:56,Chris
80.0,0.0,backend/src/test/java/at/dropover/files/validation/FileTransferValidatorTest.java,c490b32e,2013-11-17 20:03:26,Chris
6.0,6.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,a526cce1,2016-07-15 16:40:07,Chris
4.0,1.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,84340c09,2014-01-02 19:04:04,Chris
4.0,0.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,c490b32e,2013-11-17 20:03:26,Chris
67.0,67.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,efe52dd4,2013-11-15 12:20:39,Markus
67.0,67.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,1dfb4387,2013-11-15 11:09:11,Markus
67.0,67.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,d8beb25e,2013-09-23 09:12:37,Markus
67.0,67.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,ad4a6ca0,2013-09-23 09:12:37,Markus
2.0,2.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,7174a8df,2013-08-14 15:33:14,Chris
3.0,2.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,857a5d65,2013-08-14 15:27:42,Chris
11.0,12.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,2bd96f71,2013-08-14 15:08:07,Chris
2.0,1.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,b901f0ad,2013-08-14 14:48:53,Chris
4.0,0.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,a411e732,2013-07-25 08:13:23,Michael
3.0,3.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,4f8ea737,2013-06-14 09:49:57,Chris
3.0,2.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,af88ec97,2013-06-12 16:15:49,Chris
3.0,3.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,a78d9806,2013-06-03 15:11:24,Chris
4.0,0.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,ef71f809,2013-06-03 14:07:50,Chris
5.0,1.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,772cf2c1,2013-03-30 19:11:49,Chris
3.0,3.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,0d10c5d1,2013-03-30 02:49:07,Chris
3.0,3.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,8a1d8cbc,2013-03-30 02:49:07,Chris
54.0,0.0,backend/src/test/java/at/dropover/framework/BasicInteractorTest.java,cbd22104,2013-03-30 00:05:48,Chris
5.0,5.0,backend/src/test/java/at/dropover/framework/dependencyinjection/GuiceConfigTest.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/test/java/at/dropover/framework/dependencyinjection/GuiceConfigTest.java,846f074a,2014-02-22 11:56:34,Chris
94.0,92.0,backend/src/test/java/at/dropover/framework/dependencyinjection/GuiceConfigTest.java,ca8fc0e4,2013-11-14 12:40:27,Markus
1.0,1.0,backend/src/test/java/at/dropover/framework/dependencyinjection/GuiceConfigTest.java,857a5d65,2013-08-14 15:27:42,Chris
92.0,0.0,backend/src/test/java/at/dropover/framework/dependencyinjection/GuiceConfigTest.java,0cd607a3,2013-08-14 14:53:31,Chris
1.0,1.0,backend/src/test/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGatewayTest.java,a526cce1,2016-07-15 16:40:07,Chris
7.0,0.0,backend/src/test/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGatewayTest.java,3419b33a,2014-09-25 19:12:40,Michael
1.0,1.0,backend/src/test/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGatewayTest.java,c9e492f3,2014-03-10 18:05:22,Chris
3.0,0.0,backend/src/test/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGatewayTest.java,191cfa1e,2014-02-19 15:33:27,Chris
13.0,0.0,backend/src/test/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGatewayTest.java,a411e732,2013-07-25 08:13:23,Michael
4.0,4.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,ad06aa87,2014-12-04 08:16:02,Markus
15.0,0.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,d80bfc08,2014-02-24 16:10:48,Chris
5.0,7.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,c09158d7,2014-02-19 16:44:53,Chris
11.0,11.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,796b1659,2014-02-18 17:22:55,Chris
20.0,18.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,04bed47e,2013-12-14 17:55:07,Michael
6.0,14.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,006b089a,2013-12-05 22:12:32,Michael
131.0,131.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,3e4ae692,2013-09-23 12:14:33,Markus
131.0,0.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,a411e732,2013-07-25 08:13:23,Michael
0.0,83.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,bb1572da,2013-03-30 04:29:55,Chris
52.0,14.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,b077fb37,2013-03-30 03:05:06,Michael
45.0,0.0,backend/src/test/java/at/dropover/scheduling/interactor/AddSchedulingTest.java,717bf5fb,2013-03-30 01:52:51,Michael
2.0,2.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,a526cce1,2016-07-15 16:40:07,Chris
19.0,0.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,84340c09,2014-01-02 19:04:04,Chris
5.0,0.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,5fc612d1,2013-11-21 18:53:40,Chris
67.0,67.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,3e4ae692,2013-09-23 12:14:33,Markus
14.0,1.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,83d6e82f,2013-06-20 15:10:25,Markus
3.0,1.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,5e70d133,2013-03-30 20:19:27,Chris
6.0,3.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,23c698b3,2013-03-30 08:21:31,Chris
5.0,13.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,aa2876d9,2013-03-30 07:53:39,Chris
48.0,8.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,3b70ea7e,2013-03-30 03:14:36,Chris
17.0,0.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,0405d46b,2013-03-30 03:05:54,Chris
17.0,0.0,backend/src/test/java/at/dropover/site/entity/gateway/SiteGatewayTest.java,db9eb52d,2013-03-30 03:05:54,Chris
1.0,0.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,ad06aa87,2014-12-04 08:16:02,Markus
32.0,2.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,94558284,2014-01-03 17:29:18,Chris
15.0,1.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,1a99d172,2013-11-15 21:34:19,Markus
142.0,142.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,5f4291f9,2013-09-23 11:22:57,Markus
142.0,142.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,1d86896d,2013-09-23 11:22:57,Markus
160.0,160.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,d8beb25e,2013-09-23 09:12:37,Markus
160.0,160.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,ad4a6ca0,2013-09-23 09:12:37,Markus
2.0,0.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,91429140,2013-09-06 07:53:48,Markus
16.0,0.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,73886d13,2013-09-02 16:02:00,Chris
0.0,1.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,4f8ea737,2013-06-14 09:49:57,Chris
143.0,0.0,backend/src/test/java/at/dropover/site/interactor/CreateSiteTest.java,cbd22104,2013-03-30 00:05:48,Chris
1.0,0.0,backend/src/test/java/at/dropover/site/interactor/namegeneration/RandomSiteNameGeneratorTest.java,a526cce1,2016-07-15 16:40:07,Chris
19.0,0.0,backend/src/test/java/at/dropover/site/interactor/namegeneration/RandomSiteNameGeneratorTest.java,1ed11896,2013-03-30 04:14:45,Chris
4.0,3.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,a526cce1,2016-07-15 16:40:07,Chris
4.0,4.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,162d4e09,2014-02-24 16:52:26,Chris
18.0,7.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,8b01e3c7,2013-10-18 16:11:08,Chris
17.0,0.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,6bb73b71,2013-10-18 16:08:20,Chris
26.0,0.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,5da38bce,2013-10-12 15:00:37,Chris
359.0,359.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,3e4ae692,2013-09-23 12:14:33,Markus
69.0,4.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,54f9c933,2013-08-02 12:55:30,Chris
50.0,12.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,9492e34e,2013-07-25 16:08:52,Chris
238.0,235.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,e39f0cf6,2013-07-25 13:21:40,Chris
235.0,195.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,c5e110bf,2013-07-25 10:16:55,Chris
46.0,9.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,4f8ea737,2013-06-14 09:49:57,Chris
20.0,32.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,af88ec97,2013-06-12 16:15:49,Chris
2.0,1.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,29c49614,2013-06-03 14:42:24,Chris
96.0,34.0,backend/src/test/java/at/dropover/todo/entity/gateway/TodoGatewayTest.java,ef71f809,2013-06-03 14:07:50,Chris
